File,Start Line,End Line,Api,Type,Tips
pyabsa\core\tc\classic\__bert__\layers\attention.py,69,69,torch.bmm,SUPPORTED,"The corresponding api of ""torch.bmm"" is ""mindspore.ops.BatchMatMul"", will be converted to ""x2ms_adapter.bmm"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\attention.py,72,72,torch.bmm,SUPPORTED,"The corresponding api of ""torch.bmm"" is ""mindspore.ops.BatchMatMul"", will be converted to ""x2ms_adapter.bmm"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\attention.py,73,73,torch.div,SUPPORTED,"The corresponding api of ""torch.div"" is ""mindspore.ops.Div"", will be converted to ""x2ms_adapter.div"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\attention.py,75,75,torch.unsqueeze,SUPPORTED,"The corresponding api of ""torch.unsqueeze"" is ""mindspore.ops.ExpandDims"", will be converted to ""x2ms_adapter.unsqueeze"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\attention.py,76,76,torch.unsqueeze,SUPPORTED,"The corresponding api of ""torch.unsqueeze"" is ""mindspore.ops.ExpandDims"", will be converted to ""x2ms_adapter.unsqueeze"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\attention.py,77,77,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\attention.py,79,79,torch.nn.functional.tanh,SUPPORTED,"""torch.nn.functional.tanh"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.nn_functional.tanh"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\attention.py,79,79,torch.matmul,SUPPORTED,"The corresponding api of ""torch.matmul"" is ""mindspore.nn.MatMul"", will be converted to ""x2ms_adapter.matmul"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\attention.py,81,81,torch.matmul,SUPPORTED,"The corresponding api of ""torch.matmul"" is ""mindspore.nn.MatMul"", will be converted to ""x2ms_adapter.matmul"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\attention.py,83,83,torch.bmm,SUPPORTED,"The corresponding api of ""torch.bmm"" is ""mindspore.ops.BatchMatMul"", will be converted to ""x2ms_adapter.bmm"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\attention.py,86,86,torch.nn.functional.softmax,SUPPORTED,"The corresponding api of ""torch.nn.functional.softmax"" is ""mindspore.ops.Softmax"", will be converted to ""x2ms_adapter.nn_functional.softmax"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\attention.py,87,87,torch.bmm,SUPPORTED,"The corresponding api of ""torch.bmm"" is ""mindspore.ops.BatchMatMul"", will be converted to ""x2ms_adapter.bmm"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\attention.py,88,88,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\attention.py,88,88,torch.split,SUPPORTED,"The corresponding api of ""torch.split"" is ""mindspore.ops.Split"", will be converted to ""x2ms_adapter.split"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\attention.py,101,101,torch.nn.Parameter,SUPPORTED,"The corresponding api of ""torch.nn.Parameter"" is ""mindspore.Parameter"", will be converted to ""mindspore.Parameter"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\attention.py,101,101,torch.Tensor,SUPPORTED,"The corresponding api of ""torch.Tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.Tensor"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\dynamic_rnn.py,11,11,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\dynamic_rnn.py,38,38,torch.nn.LSTM,SUPPORTED,"The corresponding api of ""torch.nn.LSTM"" is ""mindspore.nn.LSTM"", will be converted to ""x2ms_nn.LSTM"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\dynamic_rnn.py,42,42,torch.nn.GRU,SUPPORTED,"The corresponding api of ""torch.nn.GRU"" is ""mindspore.nn.GRU"", will be converted to ""x2ms_nn.GRU"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\dynamic_rnn.py,46,46,torch.nn.RNN,SUPPORTED,"""torch.nn.RNN"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_nn.RNN"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\dynamic_rnn.py,59,59,torch.sort,SUPPORTED,"The corresponding api of ""torch.sort"" is ""mindspore.ops.Sort"", will be converted to ""x2ms_adapter.sort"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\dynamic_rnn.py,60,60,torch.sort,SUPPORTED,"The corresponding api of ""torch.sort"" is ""mindspore.ops.Sort"", will be converted to ""x2ms_adapter.sort"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\dynamic_rnn.py,64,64,torch.nn.utils.rnn.pack_padded_sequence,SUPPORTED,"""torch.nn.utils.rnn.pack_padded_sequence"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_nn.pack_padded_sequence"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\dynamic_rnn.py,73,73,torch.transpose,SUPPORTED,"The corresponding api of ""torch.transpose"" is ""mindspore.ops.Transpose"", will be converted to ""x2ms_adapter.transpose"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\dynamic_rnn.py,75,75,torch.transpose,SUPPORTED,"The corresponding api of ""torch.transpose"" is ""mindspore.ops.Transpose"", will be converted to ""x2ms_adapter.transpose"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\dynamic_rnn.py,81,81,torch.nn.utils.rnn.pad_packed_sequence,SUPPORTED,"""torch.nn.utils.rnn.pad_packed_sequence"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_nn.pad_packed_sequence"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\dynamic_rnn.py,86,86,torch.transpose,SUPPORTED,"The corresponding api of ""torch.transpose"" is ""mindspore.ops.Transpose"", will be converted to ""x2ms_adapter.transpose"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\dynamic_rnn.py,88,88,torch.transpose,SUPPORTED,"The corresponding api of ""torch.transpose"" is ""mindspore.ops.Transpose"", will be converted to ""x2ms_adapter.transpose"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\point_wise_feed_forward.py,9,9,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\point_wise_feed_forward.py,16,16,torch.nn.Conv1d,SUPPORTED,"The corresponding api of ""torch.nn.Conv1d"" is ""mindspore.nn.Conv1d"", will be converted to ""x2ms_nn.Conv1d"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\point_wise_feed_forward.py,17,17,torch.nn.Conv1d,SUPPORTED,"The corresponding api of ""torch.nn.Conv1d"" is ""mindspore.nn.Conv1d"", will be converted to ""x2ms_nn.Conv1d"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\point_wise_feed_forward.py,18,18,torch.nn.Dropout,SUPPORTED,"The corresponding api of ""torch.nn.Dropout"" is ""mindspore.nn.Dropout"", will be converted to ""x2ms_nn.Dropout"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\point_wise_feed_forward.py,19,19,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_nn.ReLU"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\squeeze_embedding.py,11,11,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\squeeze_embedding.py,28,28,torch.sort,SUPPORTED,"The corresponding api of ""torch.sort"" is ""mindspore.ops.Sort"", will be converted to ""x2ms_adapter.sort"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\squeeze_embedding.py,29,29,torch.sort,SUPPORTED,"The corresponding api of ""torch.sort"" is ""mindspore.ops.Sort"", will be converted to ""x2ms_adapter.sort"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\squeeze_embedding.py,33,33,torch.nn.utils.rnn.pack_padded_sequence,SUPPORTED,"""torch.nn.utils.rnn.pack_padded_sequence"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_nn.pack_padded_sequence"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\layers\squeeze_embedding.py,35,35,torch.nn.utils.rnn.pad_packed_sequence,SUPPORTED,"""torch.nn.utils.rnn.pad_packed_sequence"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_nn.pad_packed_sequence"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\models\bert.py,12,12,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\models\bert.py,19,19,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\tc\classic\__bert__\models\bert.py,24,24,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\tc\classic\__glove__\layers\dynamic_rnn.py,11,11,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
pyabsa\core\tc\classic\__glove__\layers\dynamic_rnn.py,38,38,torch.nn.LSTM,SUPPORTED,"The corresponding api of ""torch.nn.LSTM"" is ""mindspore.nn.LSTM"", will be converted to ""x2ms_nn.LSTM"" by x2mindspore."
pyabsa\core\tc\classic\__glove__\layers\dynamic_rnn.py,42,42,torch.nn.GRU,SUPPORTED,"The corresponding api of ""torch.nn.GRU"" is ""mindspore.nn.GRU"", will be converted to ""x2ms_nn.GRU"" by x2mindspore."
pyabsa\core\tc\classic\__glove__\layers\dynamic_rnn.py,46,46,torch.nn.RNN,SUPPORTED,"""torch.nn.RNN"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_nn.RNN"" by x2mindspore."
pyabsa\core\tc\classic\__glove__\layers\dynamic_rnn.py,59,59,torch.sort,SUPPORTED,"The corresponding api of ""torch.sort"" is ""mindspore.ops.Sort"", will be converted to ""x2ms_adapter.sort"" by x2mindspore."
pyabsa\core\tc\classic\__glove__\layers\dynamic_rnn.py,60,60,torch.sort,SUPPORTED,"The corresponding api of ""torch.sort"" is ""mindspore.ops.Sort"", will be converted to ""x2ms_adapter.sort"" by x2mindspore."
pyabsa\core\tc\classic\__glove__\layers\dynamic_rnn.py,64,64,torch.nn.utils.rnn.pack_padded_sequence,SUPPORTED,"""torch.nn.utils.rnn.pack_padded_sequence"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_nn.pack_padded_sequence"" by x2mindspore."
pyabsa\core\tc\classic\__glove__\layers\dynamic_rnn.py,73,73,torch.transpose,SUPPORTED,"The corresponding api of ""torch.transpose"" is ""mindspore.ops.Transpose"", will be converted to ""x2ms_adapter.transpose"" by x2mindspore."
pyabsa\core\tc\classic\__glove__\layers\dynamic_rnn.py,75,75,torch.transpose,SUPPORTED,"The corresponding api of ""torch.transpose"" is ""mindspore.ops.Transpose"", will be converted to ""x2ms_adapter.transpose"" by x2mindspore."
pyabsa\core\tc\classic\__glove__\layers\dynamic_rnn.py,81,81,torch.nn.utils.rnn.pad_packed_sequence,SUPPORTED,"""torch.nn.utils.rnn.pad_packed_sequence"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_nn.pad_packed_sequence"" by x2mindspore."
pyabsa\core\tc\classic\__glove__\layers\dynamic_rnn.py,86,86,torch.transpose,SUPPORTED,"The corresponding api of ""torch.transpose"" is ""mindspore.ops.Transpose"", will be converted to ""x2ms_adapter.transpose"" by x2mindspore."
pyabsa\core\tc\classic\__glove__\layers\dynamic_rnn.py,88,88,torch.transpose,SUPPORTED,"The corresponding api of ""torch.transpose"" is ""mindspore.ops.Transpose"", will be converted to ""x2ms_adapter.transpose"" by x2mindspore."
pyabsa\core\tc\classic\__glove__\models\lstm.py,12,12,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
pyabsa\core\tc\classic\__glove__\models\lstm.py,17,17,torch.nn.Embedding.from_pretrained,SUPPORTED,"""torch.nn.Embedding.from_pretrained"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_nn.Embedding.from_pretrained"" by x2mindspore."
pyabsa\core\tc\classic\__glove__\models\lstm.py,17,17,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\tc\classic\__glove__\models\lstm.py,17,17,torch.float,SUPPORTED,"""torch.float"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.float32"" by x2mindspore."
pyabsa\core\tc\classic\__glove__\models\lstm.py,19,19,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\tc\classic\__glove__\models\lstm.py,24,24,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\tc\prediction\text_classifier.py,35,35,torch.nn.init.xavier_uniform_,SUPPORTED,"The corresponding api of ""torch.nn.init.xavier_uniform_"" is ""mindspore.common.initializer.XavierUniform"", will be converted to ""x2ms_adapter.nn_init.xavier_uniform_"" by x2mindspore."
pyabsa\core\tc\prediction\text_classifier.py,36,36,torch.nn.init.xavier_normal,SUPPORTED,"""torch.nn.init.xavier_normal"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.nn_init.xavier_normal"" by x2mindspore."
pyabsa\core\tc\prediction\text_classifier.py,37,37,torch.nn.init.orthogonal_,SUPPORTED,"""torch.nn.init.orthogonal_"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.nn_init.orthogonal_"" by x2mindspore."
pyabsa\core\tc\prediction\text_classifier.py,115,115,torch.manual_seed,SUPPORTED,"""torch.manual_seed"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.set_seed"" by x2mindspore."
pyabsa\core\tc\prediction\text_classifier.py,116,116,torch.cuda.manual_seed,SUPPORTED,"""torch.cuda.manual_seed"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.set_seed"" by x2mindspore."
pyabsa\core\tc\prediction\text_classifier.py,145,145,torch.prod,SUPPORTED,"The corresponding api of ""torch.prod"" is ""mindspore.ops.ReduceProd"", will be converted to ""x2ms_adapter.prod"" by x2mindspore."
pyabsa\core\tc\prediction\text_classifier.py,145,145,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\tc\prediction\text_classifier.py,215,215,torch.softmax,SUPPORTED,"""torch.softmax"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.softmax"" by x2mindspore."
pyabsa\core\tc\training\classifier_trainer.py,86,86,torch.cuda.memory_allocated,SUPPORTED,"""torch.cuda.memory_allocated"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.memory_allocated"" by x2mindspore."
pyabsa\core\tc\training\classifier_trainer.py,122,122,torch.utils.data.ConcatDataset,SUPPORTED,"""torch.utils.data.ConcatDataset"" has no corresponding api in MindSpore, will be converted to adapted api ""util_api.ConcatDataset"" by x2mindspore."
pyabsa\core\tc\training\classifier_trainer.py,409,409,torch.argmax,SUPPORTED,"The corresponding api of ""torch.argmax"" is ""mindspore.ops.Argmax"", will be converted to ""x2ms_adapter.argmax"" by x2mindspore."
pyabsa\core\tc\training\classifier_trainer.py,416,416,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\tc\training\classifier_trainer.py,417,417,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\tc\training\classifier_trainer.py,420,420,torch.argmax,SUPPORTED,"The corresponding api of ""torch.argmax"" is ""mindspore.ops.Argmax"", will be converted to ""x2ms_adapter.argmax"" by x2mindspore."
pyabsa\core\tc\training\classifier_trainer.py,439,439,torch.manual_seed,SUPPORTED,"""torch.manual_seed"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.set_seed"" by x2mindspore."
pyabsa\core\tc\training\classifier_trainer.py,440,440,torch.cuda.manual_seed,SUPPORTED,"""torch.cuda.manual_seed"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.set_seed"" by x2mindspore."
pyabsa\core\tc\training\classifier_trainer.py,443,443,torch.optim.Adadelta,SUPPORTED,"The corresponding api of ""torch.optim.Adadelta"" is ""mindspore.ops.ApplyAdadelta"", will be converted to ""optim_register.adadelta"" by x2mindspore."
pyabsa\core\tc\training\classifier_trainer.py,444,444,torch.optim.Adagrad,SUPPORTED,"The corresponding api of ""torch.optim.Adagrad"" is ""mindspore.nn.Adagrad"", will be converted to ""optim_register.adagrad"" by x2mindspore."
pyabsa\core\tc\training\classifier_trainer.py,445,445,torch.optim.Adam,SUPPORTED,"The corresponding api of ""torch.optim.Adam"" is ""mindspore.nn.Adam"", will be converted to ""optim_register.adam"" by x2mindspore."
pyabsa\core\tc\training\classifier_trainer.py,446,446,torch.optim.Adamax,SUPPORTED,"The corresponding api of ""torch.optim.Adamax"" is ""mindspore.ops.ApplyAdaMax"", will be converted to ""optim_register.adamax"" by x2mindspore."
